Kiosk,Client Nationality,Month,active_contracts,new_contracts,terminations,prev_active,churn_rate,retention_rate,net_change
The Market,Iraqi,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Irish,2024-10-01,1,1,0,0.0,,,1.0
The Market,Irish,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Irish,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Irish,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Irish,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Irish,2025-03-01,1,0,1,1.0,1.0,0.0,0.0
The Market,Italian,2024-11-01,1,1,0,0.0,,,1.0
The Market,Italian,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Italian,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Italian,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Italian,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Italian,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Italian,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Italian,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Italian,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Italian,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Italian,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Italian,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Italian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Lebanese,2024-03-01,1,1,0,0.0,,,1.0
The Market,Lebanese,2024-04-01,1,0,1,1.0,1.0,0.0,0.0
The Market,Lebanese,2024-10-01,2,2,1,1.0,1.0,0.0,1.0
The Market,Lebanese,2024-11-01,1,0,0,2.0,0.0,1.0,-1.0
The Market,Lebanese,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Lebanese,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Lebanese,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Lebanese,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Lebanese,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Lebanese,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Lebanese,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Lebanese,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Lebanese,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Lebanese,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Lebanese,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Lebanese,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Mexican,2024-05-01,1,1,0,0.0,,,1.0
The Market,Mexican,2024-06-01,1,0,1,1.0,1.0,0.0,0.0
The Market,Portuguese,2024-01-01,1,1,0,0.0,,,1.0
The Market,Portuguese,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2024-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Portuguese,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Russian,2024-08-01,1,1,0,0.0,,,1.0
The Market,Russian,2024-09-01,2,1,0,1.0,0.0,1.0,1.0
The Market,Russian,2024-10-01,4,2,2,2.0,1.0,0.0,2.0
The Market,Russian,2024-11-01,2,0,0,4.0,0.0,1.0,-2.0
The Market,Russian,2024-12-01,2,0,0,2.0,0.0,1.0,0.0
The Market,Russian,2025-01-01,2,0,1,2.0,0.5,0.5,0.0
The Market,Russian,2025-02-01,1,0,0,2.0,0.0,1.0,-1.0
The Market,Russian,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Russian,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Russian,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Russian,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Russian,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Russian,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Russian,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Russian,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Russian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Saint Kitts And Nevis,2024-08-01,1,1,0,0.0,,,1.0
The Market,Saint Kitts And Nevis,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Saint Kitts And Nevis,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Saint Kitts And Nevis,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Saint Kitts And Nevis,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Saint Kitts And Nevis,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Saint Kitts And Nevis,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Saint Kitts And Nevis,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Saint Kitts And Nevis,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Saint Kitts And Nevis,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Saint Kitts And Nevis,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Saint Kitts And Nevis,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Saint Kitts And Nevis,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Saint Kitts And Nevis,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Saint Kitts And Nevis,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Saint Kitts And Nevis,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,South African,2024-09-01,2,2,0,0.0,,,2.0
The Market,South African,2024-10-01,3,1,1,2.0,0.5,0.5,1.0
The Market,South African,2024-11-01,4,2,3,3.0,1.0,0.0,1.0
The Market,South African,2024-12-01,1,0,0,4.0,0.0,1.0,-3.0
The Market,South African,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
The Market,South African,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
The Market,South African,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
The Market,South African,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
The Market,South African,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,South African,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,South African,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,South African,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,South African,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,South African,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,South African,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Sri Lankan,2024-12-01,1,1,0,0.0,,,1.0
The Market,Sri Lankan,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Sri Lankan,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Sri Lankan,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Sri Lankan,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Sri Lankan,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Sri Lankan,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Sri Lankan,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Sri Lankan,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Sri Lankan,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Sri Lankan,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Sri Lankan,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Swedish,2024-07-01,1,1,0,0.0,,,1.0
The Market,Swedish,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Swedish,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Swedish,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Swedish,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Swedish,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Swedish,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Swedish,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Swedish,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Swedish,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Swedish,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Swedish,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Swedish,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Swedish,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Swedish,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Swedish,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Swedish,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Syrian,2024-07-01,1,1,0,0.0,,,1.0
The Market,Syrian,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Syrian,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Syrian,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Syrian,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Syrian,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Syrian,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Syrian,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Syrian,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Syrian,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Syrian,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Syrian,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Syrian,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Syrian,2025-08-01,1,0,1,1.0,1.0,0.0,0.0
The Market,Unknown,2024-01-01,1,1,0,0.0,,,1.0
The Market,Unknown,2024-02-01,1,0,1,1.0,1.0,0.0,0.0
The Market,Unknown,2024-04-01,1,1,0,1.0,0.0,1.0,0.0
The Market,Unknown,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Unknown,2024-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Unknown,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Unknown,2024-08-01,2,1,0,1.0,0.0,1.0,1.0
The Market,Unknown,2024-09-01,2,0,1,2.0,0.5,0.5,0.0
The Market,Unknown,2024-10-01,3,2,1,2.0,0.5,0.5,1.0
The Market,Unknown,2024-11-01,2,0,0,3.0,0.0,1.0,-1.0
The Market,Unknown,2024-12-01,2,0,0,2.0,0.0,1.0,0.0
The Market,Unknown,2025-01-01,3,1,0,2.0,0.0,1.0,1.0
The Market,Unknown,2025-02-01,4,1,0,3.0,0.0,1.0,1.0
The Market,Unknown,2025-03-01,4,0,1,4.0,0.25,0.75,0.0
The Market,Unknown,2025-04-01,3,0,0,4.0,0.0,1.0,-1.0
The Market,Unknown,2025-05-01,3,0,0,3.0,0.0,1.0,0.0
The Market,Unknown,2025-06-01,3,0,0,3.0,0.0,1.0,0.0
The Market,Unknown,2025-07-01,3,0,0,3.0,0.0,1.0,0.0
The Market,Unknown,2025-08-01,3,0,0,3.0,0.0,1.0,0.0
The Market,Unknown,2025-09-01,3,0,0,3.0,0.0,1.0,0.0
The Market,Unknown,2025-10-01,3,0,0,3.0,0.0,1.0,0.0
The Market,Unknown,2025-11-01,3,0,0,3.0,0.0,1.0,0.0
Time Square Center,Angolan,2025-09-01,1,1,0,0.0,,,1.0
Time Square Center,Angolan,2025-10-01,1,0,1,1.0,1.0,0.0,0.0
Time Square Center,British,2025-09-01,1,1,0,0.0,,,1.0
Time Square Center,British,2025-10-01,1,0,1,1.0,1.0,0.0,0.0
Time Square Center,Egyptian,2025-10-01,1,1,0,0.0,,,1.0
Time Square Center,Egyptian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Time Square Center,French,2025-09-01,3,3,0,0.0,,,3.0
Time Square Center,French,2025-10-01,4,1,2,3.0,0.6666666666666666,0.33333333333333337,1.0
Time Square Center,French,2025-11-01,2,0,0,4.0,0.0,1.0,-2.0
Time Square Center,Indian,2025-09-01,1,1,0,0.0,,,1.0
Time Square Center,Indian,2025-10-01,2,1,0,1.0,0.0,1.0,1.0
Time Square Center,Indian,2025-11-01,2,0,0,2.0,0.0,1.0,0.0
Time Square Center,Lebanese,2025-09-01,1,1,0,0.0,,,1.0
Time Square Center,Lebanese,2025-10-01,1,0,1,1.0,1.0,0.0,0.0
Time Square Center,Russian,2025-10-01,1,1,0,0.0,,,1.0
Time Square Center,Russian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Time Square Center,Tanzanian,2025-10-01,1,1,1,0.0,,,1.0
Time Square Center,Ukrainian,2025-09-01,1,1,1,0.0,,,1.0
Time Square Center,Unknown,2025-09-01,2,2,0,0.0,,,2.0
Time Square Center,Unknown,2025-10-01,3,1,0,2.0,0.0,1.0,1.0
Time Square Center,Unknown,2025-11-01,4,1,0,3.0,0.0,1.0,1.0
World Trade Center 3,Filipina,2025-09-01,1,1,0,0.0,,,1.0
World Trade Center 3,Filipina,2025-10-01,2,1,0,1.0,0.0,1.0,1.0
World Trade Center 3,Filipina,2025-11-01,2,0,1,2.0,0.5,0.5,0.0
World Trade Center 3,Indian,2025-10-01,1,1,0,0.0,,,1.0
World Trade Center 3,Indian,2025-11-01,4,3,0,1.0,0.0,1.0,3.0
World Trade Center 3,Spanish,2025-10-01,1,1,0,0.0,,,1.0
World Trade Center 3,Spanish,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
World Trade Center 3,UAE,2025-11-01,1,1,0,0.0,,,1.0
World Trade Center 3,Unknown,2025-10-01,1,1,1,0.0,,,1.0
World Trade Center 3,Unknown,2025-11-01,1,1,0,1.0,0.0,1.0,0.0
Yalayis,British,2023-06-01,1,1,1,0.0,,,1.0
Yalayis,Canadian,2023-03-01,1,1,0,0.0,,,1.0
Yalayis,Canadian,2023-04-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2023-05-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2023-06-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2023-07-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2023-08-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2023-09-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2023-10-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2023-11-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2023-12-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2024-01-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2024-06-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Canadian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Egyptian,2023-01-01,1,1,1,0.0,,,1.0
Yalayis,German,2023-04-01,1,1,0,0.0,,,1.0
Yalayis,German,2023-05-01,1,0,1,1.0,1.0,0.0,0.0
Yalayis,Indian,2023-03-01,1,1,0,0.0,,,1.0
Yalayis,Indian,2023-04-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Indian,2023-05-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Indian,2023-06-01,2,1,0,1.0,0.0,1.0,1.0
Yalayis,Indian,2023-07-01,2,0,0,2.0,0.0,1.0,0.0
Yalayis,Indian,2023-08-01,2,0,0,2.0,0.0,1.0,0.0
Yalayis,Indian,2023-09-01,2,0,0,2.0,0.0,1.0,0.0
Yalayis,Indian,2023-10-01,2,0,0,2.0,0.0,1.0,0.0
Yalayis,Indian,2023-11-01,2,0,0,2.0,0.0,1.0,0.0
Yalayis,Indian,2023-12-01,2,0,0,2.0,0.0,1.0,0.0
Yalayis,Indian,2024-01-01,2,0,0,2.0,0.0,1.0,0.0
Yalayis,Indian,2024-02-01,2,0,0,2.0,0.0,1.0,0.0
Yalayis,Indian,2024-03-01,2,0,0,2.0,0.0,1.0,0.0
Yalayis,Indian,2024-04-01,2,0,0,2.0,0.0,1.0,0.0
Yalayis,Indian,2024-05-01,2,0,0,2.0,0.0,1.0,0.0
Yalayis,Indian,2024-06-01,2,0,0,2.0,0.0,1.0,0.0
Yalayis,Indian,2024-07-01,2,0,0,2.0,0.0,1.0,0.0
Yalayis,Indian,2024-08-01,2,0,0,2.0,0.0,1.0,0.0
Yalayis,Indian,2024-09-01,2,0,0,2.0,0.0,1.0,0.0
Yalayis,Indian,2024-10-01,2,0,1,2.0,0.5,0.5,0.0
Yalayis,Indian,2024-11-01,1,0,0,2.0,0.0,1.0,-1.0
Yalayis,Indian,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Indian,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Indian,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Indian,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Indian,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Indian,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Indian,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Indian,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Indian,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Indian,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Indian,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Indian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Jordanian,2023-03-01,1,1,0,0.0,,,1.0
Yalayis,Jordanian,2023-04-01,1,0,1,1.0,1.0,0.0,0.0
Yalayis,Lebanese,2023-05-01,1,1,0,0.0,,,1.0
Yalayis,Lebanese,2023-06-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2023-07-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2023-08-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2023-09-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2023-10-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2023-11-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2023-12-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2024-01-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2024-06-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Lebanese,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Yalayis,Unknown,2023-05-01,1,1,1,0.0,,,1.0
Yas Mall,American,2024-01-01,1,1,0,0.0,,,1.0
Yas Mall,American,2024-02-01,2,1,0,1.0,0.0,1.0,1.0
Yas Mall,American,2024-03-01,3,1,0,2.0,0.0,1.0,1.0
Yas Mall,American,2024-04-01,3,0,0,3.0,0.0,1.0,0.0
Yas Mall,American,2024-05-01,3,0,0,3.0,0.0,1.0,0.0
Yas Mall,American,2024-06-01,5,2,0,3.0,0.0,1.0,2.0
Yas Mall,American,2024-07-01,6,1,0,5.0,0.0,1.0,1.0
Yas Mall,American,2024-08-01,6,0,1,6.0,0.16666666666666666,0.8333333333333334,0.0
Yas Mall,American,2024-09-01,5,0,0,6.0,0.0,1.0,-1.0
Yas Mall,American,2024-10-01,5,0,0,5.0,0.0,1.0,0.0
Yas Mall,American,2024-11-01,5,0,0,5.0,0.0,1.0,0.0
Yas Mall,American,2024-12-01,5,0,0,5.0,0.0,1.0,0.0
Yas Mall,American,2025-01-01,5,0,1,5.0,0.2,0.8,0.0
Yas Mall,American,2025-02-01,4,0,1,5.0,0.2,0.8,-1.0
Yas Mall,American,2025-03-01,4,1,0,4.0,0.0,1.0,0.0
Yas Mall,American,2025-04-01,6,2,0,4.0,0.0,1.0,2.0
Yas Mall,American,2025-05-01,6,0,0,6.0,0.0,1.0,0.0
Yas Mall,American,2025-06-01,6,0,0,6.0,0.0,1.0,0.0
Yas Mall,American,2025-07-01,6,0,0,6.0,0.0,1.0,0.0
Yas Mall,American,2025-08-01,6,0,1,6.0,0.16666666666666666,0.8333333333333334,0.0
Yas Mall,American,2025-09-01,5,0,0,6.0,0.0,1.0,-1.0
Yas Mall,American,2025-10-01,5,0,2,5.0,0.4,0.6,0.0
Yas Mall,American,2025-11-01,4,1,0,5.0,0.0,1.0,-1.0
Yas Mall,Argentinean,2024-10-01,2,2,0,0.0,,,2.0
Yas Mall,Argentinean,2024-11-01,2,0,0,2.0,0.0,1.0,0.0
Yas Mall,Argentinean,2024-12-01,2,0,0,2.0,0.0,1.0,0.0
Yas Mall,Argentinean,2025-01-01,2,0,0,2.0,0.0,1.0,0.0
Yas Mall,Argentinean,2025-02-01,2,0,0,2.0,0.0,1.0,0.0
Yas Mall,Argentinean,2025-03-01,2,0,0,2.0,0.0,1.0,0.0
Yas Mall,Argentinean,2025-04-01,2,0,0,2.0,0.0,1.0,0.0
Yas Mall,Argentinean,2025-05-01,2,0,0,2.0,0.0,1.0,0.0
Yas Mall,Argentinean,2025-06-01,2,0,0,2.0,0.0,1.0,0.0
Yas Mall,Argentinean,2025-07-01,2,0,0,2.0,0.0,1.0,0.0
Yas Mall,Argentinean,2025-08-01,3,1,1,2.0,0.5,0.5,1.0
Yas Mall,Argentinean,2025-09-01,2,0,0,3.0,0.0,1.0,-1.0
Yas Mall,Argentinean,2025-10-01,2,0,0,2.0,0.0,1.0,0.0
Yas Mall,Argentinean,2025-11-01,2,0,0,2.0,0.0,1.0,0.0
Yas Mall,Australian,2023-07-01,1,1,0,0.0,,,1.0
Yas Mall,Australian,2023-08-01,2,1,0,1.0,0.0,1.0,1.0
